total decks: 110
0.9636, Voidwalker
0.9182, Despicable Dreadlord
0.8727, Bloodreaver Gul'dan
0.6182, Doomguard
0.6000, Mortal Coil
0.5818, Flame Imp
0.5455, Soulfire
0.5273, Malchezaar's Imp
0.4455, Darkshire Councilman
0.4273, Defile
0.4000, Siphon Soul
0.4000, Abyssal Enforcer
0.3091, Twisting Nether
0.3000, Drain Soul
0.2909, Hellfire
0.2091, Crystalweaver
0.1909, Shadow Bolt
0.1273, Howlfiend
0.1182, Blood Imp
0.1091, Possessed Villager
0.0909, Silverware Golem
0.0909, Bloodfury Potion
0.0909, Gnomeferatu
0.0909, Treachery
0.0636, Dread Infernal
0.0545, Lakkari Felhound
0.0545, Krul the Unshackled
0.0455, Ravenous Pterrordax
0.0455, Shadowflame
0.0455, Darkshire Librarian
0.0364, Clutchmother Zavas
0.0273, Lakkari Sacrifice
0.0273, Blood-Queen Lana'thel
0.0182, Forbidden Ritual
0.0182, Demonfire
0.0182, Succubus
0.0182, Blastcrystal Potion
0.0182, Lord Jaraxxus
0.0182, Summoning Portal
0.0091, Sanguine Reveler
0.0091, Unwilling Sacrifice
0.0091, Corrupting Mist
0.0091, Bane of Doom
0.0091, Kabal Trafficker
0.0091, Tar Lurker
0.0091, Sacrificial Pact
0.0091, Sense Demons
0.0091, Felfire Potion
