total decks: 73
0.9726, Kill Command, 2
0.9589, Alleycat, 2
0.9589, Animal Companion, 2
0.9452, Houndmaster, 2
0.9315, Crackling Razormaw, 2
0.9178, Eaglehorn Bow, 2
0.7945, Kindly Grandmother, 2
0.7671, Savannah Highmane, 2
0.7534, Bearshark, 2
0.6164, Deadly Shot, 1
0.6027, Scavenging Hyena, 2
0.5753, Deathstalker Rexxar, 1
0.5068, Unleash the Hounds, 2
0.4247, Tracking, 2
0.2740, Tracking, 1
0.2466, Jeweled Macaw, 2
0.1644, Unleash the Hounds, 1
0.1644, Stitched Tracker, 1
0.1370, Stitched Tracker, 2
0.1370, Savannah Highmane, 1
0.1370, Deadly Shot, 2
0.1233, Tundra Rhino, 2
0.0959, Tundra Rhino, 1
0.0685, Eaglehorn Bow, 1
0.0548, Rat Pack, 2
0.0548, Hunter's Mark, 2
0.0548, Explosive Trap, 2
0.0411, Infested Wolf, 1
0.0411, Corpse Widow, 2
0.0411, Flare, 1
0.0411, Dispatch Kodo, 2
0.0274, Hunter's Mark, 1
0.0274, Fiery Bat, 2
0.0274, Jeweled Macaw, 1
0.0274, Infested Wolf, 2
0.0274, Freezing Trap, 2
0.0274, Cat Trick, 2
0.0137, Corpse Widow, 1
0.0137, Fiery Bat, 1
0.0137, Venomstrike Trap, 1
0.0137, Bearshark, 1
0.0137, Piranha Launcher, 1
0.0137, Timber Wolf, 2
0.0137, Terrorscale Stalker, 2
0.0137, Houndmaster, 1
0.0137, Play Dead, 2
0.0137, Trogg Beastrager, 1
0.0137, Kindly Grandmother, 1
0.0137, On the Hunt, 1
0.0137, Scavenging Hyena, 1
0.0137, Venomstrike Trap, 2
0.0137, Snake Trap, 2
0.0137, Cloaked Huntress, 2
0.0137, Professor Putricide, 1
0.0137, Snipe, 2
0.0137, Arcane Shot, 2
0.0137, On the Hunt, 2
0.0137, Misdirection, 2
0.0137, The Marsh Queen, 1
0.0137, Tol'vir Warden, 2
