total decks: 1114
6.32806858930922, Fire Fly
5.213538408389951, Bonemare
3.8903507624391884, Golakka Crawler
3.331489824644362, Bloodsail Corsair
3.2519009010910125, Patches the Pirate
2.9764440312742297, Tar Creeper
2.932313577213674, Southsea Captain
2.7958687397748636, Doomsayer
2.658073326353054, Cobalt Scalebane
2.4533492822966507, Southsea Deckhand
2.346982714138287, Acolyte of Pain
2.2065581123483016, Bittertide Hydra
2.155847423077612, Stonehill Defender
2.0403713272847446, Jade Spirit
2.0, Jade Claws
1.9928273497411024, Prince Keleseth
1.990909090909091, Backstab
1.9887640449438202, Jade Lightning
1.963358600792072, Doppelgangster
1.9545454545454546, Vilespine Slayer
1.9452054794520548, Kill Command
1.9438202247191012, Maelstrom Portal
1.9363636363636363, Swashburglar
1.9325842696629214, Mana Tide Totem
1.9264705882352942, Primordial Glyph
1.9191176470588236, Arcane Intellect
1.917808219178082, Alleycat
1.917808219178082, Animal Companion
1.904109589041096, Houndmaster
1.904109589041096, Eaglehorn Bow
1.8978301064313774, Spellbreaker
1.8651685393258426, Evolve
1.8651685393258426, Thing from Below
1.8630136986301369, Crackling Razormaw
1.8545454545454545, Voidwalker
1.842432054174823, Saronite Chain Gang
1.7954545454545454, SI:7 Agent
1.7941176470588236, Arcanologist
1.7727272727272727, Despicable Dreadlord
1.7303370786516854, Flametongue Totem
1.7191011235955056, Devolve
1.6844919786096257, Ultimate Infestation
1.6737967914438503, Swipe
1.6712328767123288, Savannah Highmane
1.665982695427507, Aya Blackpaw
1.6636363636363636, Shadowstep
1.6363636363636365, Nourish
1.625668449197861, Wrath
1.6203208556149733, Jade Blossom
1.6027397260273972, Kindly Grandmother
1.5964912280701755, Rallying Blade
1.5828877005347595, Wild Growth
1.5294117647058822, Jade Behemoth
1.5294117647058822, Jade Idol
1.5280898876404494, Primalfin Totem
1.5205479452054795, Bearshark
1.4782623839009288, Dirty Rat
1.456140350877193, Righteous Protector
1.4545454545454546, Cold Blood
1.449438202247191, Bloodlust
1.4491978609625669, Spreading Plague
1.4035087719298245, Hydrologist
1.3823529411764706, Frostbolt
1.3448790927854395, Coldlight Oracle
1.32, Blood Razor
1.3157894736842106, Spikeridged Steed
1.2864583333333333, Shadow Visions
1.28, Execute
1.2361588080073707, Bloodmage Thalnos
1.22, Sleep with the Fishes
1.2191780821917808, Scavenging Hyena
1.2058823529411764, Fireball
1.1927083333333333, Dragonfire Potion
1.1838235294117647, Medivh's Valet
1.1822916666666667, Shadow Word: Pain
1.178082191780822, Unleash the Hounds
1.1764705882352942, Mire Keeper
1.1726717790740862, Leeroy Jenkins
1.1545454545454545, Flame Imp
1.1510416666666667, Shadow Word: Death
1.1470588235294117, Ice Block
