total decks: 192
0.9844, Shadow Visions
0.9531, Dragonfire Potion
0.9531, Shadow Word: Death
0.9375, Shadow Word: Pain
0.9323, Potion of Madness
0.8594, Shadowreaper Anduin
0.8125, Silence
0.8125, Power Word: Shield
0.8125, Northshire Cleric
0.7552, Spirit Lash
0.7552, Radiant Elemental
0.7292, Priest of the Feast
0.6927, Holy Smite
0.6823, Kazakus
0.6823, Raza the Chained
0.6615, Bloodmage Thalnos
0.6406, Acolyte of Pain
0.6302, Curious Glimmerroot
0.6250, Shadow Word: Horror
0.6250, Pint-Size Potion
0.6250, Lyra the Sunshard
0.6094, Prophet Velen
0.5885, Loot Hoarder
0.5833, Novice Engineer
0.5573, Greater Healing Potion
0.5052, Mind Blast
0.4531, Wild Pyromancer
0.4167, Golakka Crawler
0.3958, Doomsayer
0.3594, Circle of Healing
0.3385, Auchenai Soulpriest
0.3229, Gnomish Inventor
0.2917, Holy Nova
0.2396, Tar Creeper
0.2292, Kabal Talonpriest
0.2188, The Lich King
0.2135, Eternal Servitude
0.2031, Obsidian Statue
0.1927, Barnes
0.1875, Shadow Essence
0.1875, Y'Shaarj, Rage Unbound
0.1771, Ysera
0.1719, Binding Heal
0.1562, Holy Fire
0.1458, Dirty Rat
0.1354, Skulking Geist
0.1302, Mass Dispel
0.1250, Free From Amber
0.1146, Cabal Shadow Priest
0.0990, Twilight Drake
0.0990, Drakonid Operative
0.0938, Netherspite Historian
0.0885, Inner Fire
0.0833, Divine Spirit
0.0781, Elise the Trailblazer
0.0781, Gluttonous Ooze
0.0729, Thoughtsteal
0.0729, Cobalt Scalebane
0.0677, Primordial Drake
0.0625, Gadgetzan Auctioneer
0.0573, Kabal Courier
0.0573, Bonemare
0.0469, Book Wyrm
0.0469, Coldlight Oracle
0.0417, Tortollan Shellraiser
0.0365, Kabal Songstealer
0.0312, Stonehill Defender
0.0260, Cairne Bloodhoof
0.0260, N'Zoth, the Corruptor
0.0260, Crystalline Oracle
0.0260, Devour Mind
0.0260, Shadow Ascendant
0.0208, Bittertide Hydra
0.0208, Ancient Watcher
0.0208, Humongous Razorleaf
0.0208, Purify
0.0208, Faceless Shambler
0.0208, Malygos
0.0156, Mind Vision
0.0156, Bone Drake
0.0156, Fire Fly
0.0156, Giant Wasp
0.0156, Forbidden Shaping
0.0156, Burgly Bully
0.0104, Deathwing
0.0104, Happy Ghoul
0.0104, Mind Control
0.0104, Medivh, the Guardian
0.0104, Acidic Swamp Ooze
0.0104, Worgen Infiltrator
0.0104, Lightwarden
0.0104, The Curator
0.0104, Stormwatcher
0.0104, Corpsetaker
0.0104, Temple Enforcer
0.0104, Argent Squire
0.0104, Alexstrasza
0.0104, Injured Blademaster
0.0104, Archbishop Benedictus
0.0104, Mistress of Mixtures
0.0104, Awaken the Makers
0.0104, Shifting Shade
0.0052, Embrace the Shadow
0.0052, Saronite Chain Gang
0.0052, Patches the Pirate
0.0052, Deathspeaker
0.0052, Dark Iron Dwarf
0.0052, Southsea Captain
0.0052, Leatherclad Hogleader
0.0052, Harvest Golem
0.0052, Prince Keleseth
0.0052, Bloodsail Corsair
0.0052, Mind Control Tech
0.0052, Polluted Hoarder
0.0052, Acolyte of Agony
0.0052, Spellbreaker
0.0052, Deathwing, Dragonlord
0.0052, Eater of Secrets
0.0052, Hemet, Jungle Hunter
0.0052, Volatile Elemental
0.0052, Infested Tauren
0.0052, Shallow Gravedigger
0.0052, Youthful Brewmaster
