total decks: 57
0.8772, Sunkeeper Tarim
0.8596, Rallying Blade
0.7544, Tirion Fordring
0.7368, Righteous Protector
0.7193, Spikeridged Steed
0.7018, Hydrologist
0.6140, Bonemare
0.5263, Stonehill Defender
0.5263, Blessing of Kings
0.4737, Rockpool Hunter
0.4561, Murloc Warleader
0.4561, Murloc Tidecaller
0.4561, Gentle Megasaur
0.4561, Vilefin Inquisitor
0.4211, Finja, the Flying Star
0.4035, Wickerflame Burnbristle
0.3860, Truesilver Champion
0.3509, Aldor Peacekeeper
0.3333, Consecration
0.3333, Grimscale Chum
0.3333, Corpsetaker
0.2807, The Curator
0.2632, Smuggler's Run
0.2456, Divine Favor
0.2456, Cobalt Scalebane
0.2456, Prince Keleseth
0.2281, Equality
0.2105, The Lich King
0.2105, Patches the Pirate
0.1930, Grimestreet Enforcer
0.1754, Fire Fly
0.1754, Wild Pyromancer
0.1754, Uther of the Ebon Blade
0.1754, Doomsayer
0.1579, Chillblade Champion
0.1404, Coldlight Seer
0.1404, Argent Squire
0.1404, Golakka Crawler
0.1404, Saronite Chain Gang
0.1404, Bloodsail Corsair
0.1404, Ragnaros, Lightlord
0.1228, Acolyte of Pain
0.1053, Dread Corsair
0.1053, Spellbreaker
0.1053, Tar Creeper
0.1053, Primordial Drake
0.0877, Stormwatcher
0.0877, Small-Time Recruits
0.0877, Southsea Deckhand
0.0877, Acherus Veteran
0.0877, Grook Fu Master
0.0877, Ivory Knight
0.0877, Forbidden Healing
0.0877, Dirty Rat
0.0702, Crazed Alchemist
0.0702, Blessing of Might
0.0702, Abusive Sergeant
0.0702, Stampeding Kodo
0.0702, Doppelgangster
0.0702, Grimestreet Outfitter
0.0526, Skelemancer
0.0526, N'Zoth, the Corruptor
0.0526, Blackguard
0.0526, Cairne Bloodhoof
0.0526, Lay on Hands
0.0526, Tol'vir Stoneshaper
0.0526, Skulking Geist
0.0351, Steward of Darkshire
0.0351, Murloc Tidehunter
0.0351, Grimscale Oracle
0.0351, Bluegill Warrior
0.0351, Leeroy Jenkins
0.0351, Argent Protector
0.0351, Meanstreet Marshal
0.0351, Southsea Captain
0.0351, Sword of Justice
0.0351, Auctionmaster Beardo
0.0351, Burgly Bully
0.0351, Servant of Kalimos
0.0351, Mindbreaker
0.0351, Hammer of Wrath
0.0351, Coldlight Oracle
0.0175, Arrogant Crusader
0.0175, Loot Hoarder
0.0175, The Black Knight
0.0175, Argent Commander
0.0175, Howling Commander
0.0175, Lightfused Stegodon
0.0175, Stand Against Darkness
0.0175, Lost in the Jungle
0.0175, Cult Master
0.0175, Vinecleaver
0.0175, Menagerie Magician
0.0175, Don Han'Cho
0.0175, Nerubian Unraveler
0.0175, Bolvar, Fireblood
0.0175, Ysera
0.0175, Fire Plume Phoenix
0.0175, Vicious Fledgling
0.0175, Fight Promoter
0.0175, Infested Tauren
0.0175, Glacial Shard
0.0175, Igneous Elemental
0.0175, Blazecaller
0.0175, Deathwing
0.0175, Primalfin Lookout
0.0175, Frostwolf Warlord
0.0175, Deathspeaker
0.0175, Twilight Drake
0.0175, Corpse Raiser
0.0175, Netherspite Historian
0.0175, Bone Drake
