total decks: 73
0.9863, Eaglehorn Bow
0.9726, Kill Command
0.9589, Alleycat
0.9589, Houndmaster
0.9589, Animal Companion
0.9315, Crackling Razormaw
0.9041, Savannah Highmane
0.8356, Golakka Crawler
0.8082, Kindly Grandmother
0.7671, Bearshark
0.7534, Deadly Shot
0.6986, Tracking
0.6712, Unleash the Hounds
0.6164, Scavenging Hyena
0.5890, Bittertide Hydra
0.5753, Deathstalker Rexxar
0.3562, Fire Fly
0.3425, Bonemare
0.3151, Patches the Pirate
0.3151, Bloodsail Corsair
0.3014, Stitched Tracker
0.2740, Jeweled Macaw
0.2192, Tundra Rhino
0.2055, Spellbreaker
0.1781, Dire Wolf Alpha
0.1096, Cobalt Scalebane
0.0959, Hungry Crab
0.0822, Hunter's Mark
0.0685, Infested Wolf
0.0685, Leeroy Jenkins
0.0548, Rat Pack
0.0548, Corpse Widow
0.0548, Nesting Roc
0.0548, The Lich King
0.0548, Explosive Trap
0.0411, Fiery Bat
0.0411, Flare
0.0411, Dispatch Kodo
0.0411, Prince Keleseth
0.0274, Venomstrike Trap
0.0274, Barnes
0.0274, On the Hunt
0.0274, Freezing Trap
0.0274, Cat Trick
0.0274, Tar Creeper
0.0274, Southsea Captain
0.0137, Ravasaur Runt
0.0137, Knife Juggler
0.0137, Vicious Fledgling
0.0137, Piranha Launcher
0.0137, Timber Wolf
0.0137, Terrorscale Stalker
0.0137, Devilsaur Egg
0.0137, Crazed Alchemist
0.0137, Defender of Argus
0.0137, Play Dead
0.0137, Trogg Beastrager
0.0137, Snake Trap
0.0137, Cloaked Huntress
0.0137, Professor Putricide
0.0137, Snipe
0.0137, Doomsayer
0.0137, Arcane Shot
0.0137, Y'Shaarj, Rage Unbound
0.0137, Misdirection
0.0137, Mistress of Mixtures
0.0137, The Marsh Queen
0.0137, Tol'vir Warden
0.0137, Tol'vir Stoneshaper
0.0137, Igneous Elemental
0.0137, Cult Master
0.0137, Argent Squire
