total decks: 89
1.0000, Jade Claws
1.0000, Jade Lightning
0.9775, Mana Tide Totem
0.9775, Maelstrom Portal
0.9551, Devolve
0.9326, Doppelgangster
0.9326, Evolve
0.9326, Thing from Below
0.8876, Aya Blackpaw
0.8876, Thrall, Deathseer
0.8652, Flametongue Totem
0.8652, Fire Fly
0.8539, Bloodlust
0.7978, Primalfin Totem
0.7640, Bloodsail Corsair
0.7528, Patches the Pirate
0.6067, Saronite Chain Gang
0.2921, Stonehill Defender
0.2584, Jade Spirit
0.2360, Golakka Crawler
0.1910, Bonemare
0.1910, Lightning Storm
0.1348, Jade Chieftain
0.1348, Volcano
0.1011, Barnes
0.1011, Sea Giant
0.0899, Bloodmage Thalnos
0.0674, Hex
0.0449, Rattling Rascal
0.0449, Jinyu Waterspeaker
0.0337, Master of Evolution
0.0337, Spirit Echo
0.0337, Argent Squire
0.0337, Hot Spring Guardian
0.0337, Fire Elemental
0.0337, Kalimos, Primal Lord
0.0337, Servant of Kalimos
0.0225, Cairne Bloodhoof
0.0225, Tainted Zealot
0.0225, Blazecaller
0.0225, Tar Creeper
0.0225, Cobalt Scalebane
0.0225, Lightning Bolt
0.0225, Ancestral Spirit
0.0225, Earth Elemental
0.0112, Nerubian Prophet
0.0112, Eater of Secrets
0.0112, Prince Taldaram
0.0112, Cult Master
0.0112, Primalfin Lookout
0.0112, Corpsetaker
0.0112, Al'Akir the Windlord
0.0112, Ysera
0.0112, Far Sight
0.0112, White Eyes
0.0112, The Lich King
0.0112, Madam Goya
0.0112, Y'Shaarj, Rage Unbound
0.0112, Hallazeal the Ascended
